company_id,entity_type,entity_id,parent_id,name,normalized_name,permalink,category_code,status,founded_at,closed_at,domain,homepage_url,twitter_username,logo_url,logo_width,logo_height,short_description,description,overview,tag_list,country_code,state_code,city,region,first_investment_at,last_investment_at,investment_rounds,invested_companies,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,created_by,created_at,updated_at,aquisition_price_amount
c:3648,Company,3648,NA,BeInSync,beinsync,/company/beinsync,network_hosting,acquired,2004-01-01,NA,beinsync.com,http://www.beinsync.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0001/6430/16430v1-max-250x250.png,248,61,NA,Backup Data Storage,"BeInSync is an Israeli-based provider of an all-in-one solution that allows users to backup, synchronize, share and access their data online. It was acquired by Phoenix Technologies in March 2008 for $25 million.

Simply install BeInSync on each of the computers you would like to synchronize and specify what you'd like to synchronize - your desktop, your My Documents folder, emails, contacts, favorites and more.
From now on, whenever you create, modify or delete any of these items, these changes will automatically be reflected on your other PCs as well. This way, you can keep on working from anywhere without ever again having to be concerned about the whereabouts of your data.

One may also use BeInSync's secure Web access to access your remote files or view contents of shared folders instantly from any computer or location, without first installing BeInSync on this computer.

Finally, BeInSync extends data synchronization to allow you to securely share any amount of data with colleagues, partners, customers and friends. Simply invite one or more people to a shared folder. An email message will be sent with a link to that shared folder which resides on your own computer. The invitees will be able to view it from any Web browser instantly and securely, or they may install BeInSync as well and keep the shared files in sync automatically on their computer. This way you can work simultaneously on this shared folder with the same ease as working on your local files.",NA,ISR,NA,Tel Aviv,Tel Aviv,NA,NA,0,0,2005-01-10,2006-12-11,2,8000000,2007-01-01,2008-03-26,3,4,mike,2008-03-27T05:03:34Z,2009-09-21T22:18:53Z,25000000
c:3649,Company,3649,NA,Phoenix Technologies,phoenix technologies,/company/phoenix-technologies,software,acquired,1979-01-01,NA,phoenix.com,http://www.phoenix.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0005/2637/52637v1-max-250x250.jpg,373,108,NA,Computer Diagnostics,"Phoenix Technologies (NASDAQ: PTEC) helped launch the digital revolution when it created the industry's leading machine-independent BIOS software. Phoenix continues to leverage that core-level experience to develop many other vital solutions at multiple points in the foundation of PCs and other digital devices. Today, Phoenix solutions activate, secure, connect, and recover the world's best-known systems. These solutions operate from the Phoenix Core Managed Environment (cME), where they're built in and protected from viruses, user errors, hackers, and corruption",NA,USA,CA,Milpitas,SF Bay,NA,NA,0,0,2010-06-17,2010-06-17,1,20300000,2008-09-01,2010-08-18,2,30,mike,2008-03-27T05:23:51Z,2013-01-05T20:24:12Z,139000000
c:36585,Company,36585,NA,EraGen Biosciences,eragen biosciences,/company/eragen-biosciences,biotech,acquired,1994-01-01,NA,eragen.com,http://www.eragen.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/7929/67929v1-max-250x250.png,160,145,NA,Molecular Reagent Products,"EraGen Biosciences, Inc., a biotechnology company, develops, manufactures, and markets molecular reagent products and software for research and clinical testing markets. The company offers molecular diagnostic assays for the early detection and monitoring of cancer, genetic, and infectious diseases, as well as for genetic-based conditions. Its products include molecular diagnostic tests, analyte specific reagents, in vitro diagnostic reagents, and research use only reagents; MultiCode-PLx Analysis Software that allows users to create customized templates for plate and assay layouts; and MultiCode-RTx Analysis Software, which enables users to create templates for quantitative and qualitative analyses. The company serves clinical laboratories and medical researchers. It sells its products through distributors in the United States and Canada. The company was founded as Sulfonics, Inc. in 1994 and changed its name to EraGen Biosciences, Inc. in 1999. EraGen Biosciences, Inc. is based in Madison, Wisconsin.",NA,USA,WI,Madison,Madison,NA,NA,0,0,2006-01-09,2006-01-09,1,12000000,NA,NA,0,2,daniel,2009-11-30T03:33:06Z,2010-03-12T04:20:09Z,34000000
c:36589,Company,36589,NA,HandyLab,handylab,/company/handylab,biotech,acquired,NA,NA,handylab.com,http://www.handylab.com,NA,NA,0,0,NA,Molecular Diagnostic Products,NA,NA,USA,MI,Ann Arbor,Detroit,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,daniel,2009-11-30T04:01:49Z,2009-11-30T04:01:49Z,275000000
c:366,Company,366,NA,Userplane,userplane,/company/userplane,enterprise,acquired,2001-01-01,NA,userplane.com,http://www.userplane.com,userplane,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0000/4036/4036v1-max-250x250.png,200,49,Userplane is a hosted social discovery platform and a white-label service providing chat and one-to-one messenger services.,Hosted Video Chat,"Founded in 2001 and [acquired by AOL](http://www.techcrunch.com/2006/08/14/userplane-purchased-by-aol/) in 2006, Userplane is a hosted social discovery platform. Userplane likes to consider itself more as Social-as-a-service, backing the belief that helping its partners integrate Userplane can transform their online community and their business.

The real-time messaging features of the Userplane platform empower customers to deliver rich, engaging experiences to users, connecting them with the community and the content. As a white-label service, Userplane features can be implemented in a way that preserves and enhances the integrity of the customer's brand.

Competitors include [FlashComs](http://techcrunch.com/search/flashcoms), [AVChat](http://techcrunch.com/search/avchat), and [Meebo](http://techcrunch.com/tag/meebo/).","userplane, chat, video-chat, audio-chat, xmpp, white-label, instant-messenging, wall-garden, real-time-presence",USA,CA,Santa Monica,Los Angeles,NA,NA,0,0,NA,NA,0,0,2008-07-17,2012-03-26,5,13,initial-importer,2007-08-04T10:37:57Z,2012-01-22T02:32:26Z,40000000
c:36605,Company,36605,NA,Achex,achex,/company/achex,NA,acquired,NA,NA,NA,NA,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8001/68001v1-max-250x250.png,140,69,NA,NA,"Achex, Inc. (www.achex.com) was an Internet payments company that enabled simple and secure Internet payments for buyers and sellers. The Achex service, based on a patent-pending infrastructure and business processes, leveraged the Internet and existing payment networks to transfer funds online in a simple, convenient and highly secure manner.

Achex was acquired by [First Data](/financial-organization/first-data-corp) in July 2001 for $32 million.",NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,2000-03-01,2009-11-30,2,6,mike,2009-11-30T16:43:59Z,2012-10-26T02:11:51Z,32000000
c:36646,Company,36646,NA,Hurray!,hurray,/company/hurray,mobile,acquired,1999-09-01,NA,hurray.com,http://www.hurray.com/english/index.html,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8061/68061v1-max-250x250.png,101,70,NA,Mobile Music Provider,NA,NA,CHN,NA,Beijing,Beijing,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,daniel,2009-12-01T00:44:34Z,2009-12-01T00:44:34Z,46200000
c:36648,Company,36648,NA,CyrusOne,cyrusone,/company/cyrusone,network_hosting,acquired,2000-01-01,NA,cyrusone.com,http://www.cyrusone.com,Cyrusone,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8068/68068v1-max-250x250.jpg,102,70,NA,NA,"CyrusOne provides information technology (IT) infrastructure and services in North America and Europe. It offers data center, managed hosting, colocation, and managed IT services. The company also provides IT infrastructure consulting services, including network design and performance, network security, and fault and performance management services, as well as change control management services. It serves financial services, energy, medical, technology, legal, and call center industries. The company was founded in 2000 and is headquartered in Houston, Texas.",NA,USA,TX,Houston,Houston,NA,NA,0,0,2009-11-30,2009-11-30,1,150000000,2007-10-01,2007-10-01,1,7,arun,2009-12-01T01:56:45Z,2013-04-09T09:42:00Z,525000000
c:36656,Company,36656,NA,Lenovo Mobile Communication Technology,lenovo mobile communication technology,/company/lenovo-mobile-communication-technology,mobile,acquired,2002-01-01,NA,lenovomobile.com,http://www.lenovomobile.com,lenovo,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8090/68090v1-max-250x250.png,139,23,NA,lenovop50,"Lenovo Mobile Communication Technology Ltd. engages in the development, manufacture, and marketing of mobile phones in China. The company was formerly known as Lenovo Xiahua (Xiamen) Mobile Communication Technology Ltd. and changed its name in July 2002. Lenovo Mobile Communication Technology Ltd. was founded in 2002 and is headquartered in Xiamen, China. The company has research and development centers, and overseas business centers in Beijing, Shanghai, and Xiamen. Lenovo Mobile Communication Technology, Ltd. is a former subsidiary of Lenovo Manufacturing Limited.",NA,CHN,NA,"Torch High and New Tech Zone, Xiamen",Torch High and New Tech Zone,NA,NA,0,0,NA,NA,0,0,NA,NA,0,2,arun,2009-12-01T03:57:35Z,2013-04-11T11:49:51Z,200000000
c:36666,Company,36666,NA,Coretec,coretec,/company/coretec,other,acquired,1980-01-01,NA,coretec-inc.com,http://www.coretec-inc.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8126/68126v1-max-250x250.jpg,280,87,NA,NA,"Coretec Inc. engages in the design and manufacture of printed circuit boards (PCBs) in North America. Its products include double sided and multilayer rigid PCBs; high density interconnect and microvia PCBs; rigid flex and flexible PCBs; and PCBs containing metal cores or heat sinks. The company also engages in the design and fabrication of prototypes. In addition, the company offers services, including computer automated design layout, field applications engineering, technology consulting and education, quick turn manufacturing, and high volume facilitation. It serves electronic equipment manufacturers, including original and contract equipment manufacturers in heavy industrial, medical, and military/aerospace industries. Coretec Inc. was founded in 1980 and is headquartered in Toronto, Canada.",NA,CAN,NA,"Toronto, ON",Toronto,NA,NA,0,0,NA,NA,0,0,NA,NA,0,3,arun,2009-12-01T13:59:49Z,2009-12-01T13:59:49Z,23500000
c:36703,Company,36703,NA,Ascent Healthcare Solutions,ascent healthcare solutions,/company/ascent-healthcare-solutions,biotech,acquired,2005-12-01,NA,ascenths.com,http://www.ascenths.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8200/68200v1-max-250x250.jpg,420,210,Ascent Healthcare Solutions offers reprocessing and remanufacturing services for medical devices.,medical device reprocessor,"Ascent Healthcare Solutions was created in December, 2005 through the merger of Alliance Medical Corporation, based in Phoenix, Arizona and Vanguard Medical Concepts, based in Lakeland, Florida. The company is headquartered in Phoenix, Arizona, with production facilities in both Lakeland, Florida and Phoenix, Arizona. Ascent employs approximately 800 highly-trained individuals in these two locations and throughout the United States.

Ascent Healthcare Solutions is a privately-held company with a customer base consisting of approximately 1,700 hospitals and surgery centers in the U.S., including most of the medical facilities recognized annually by U.S. News & World Report as the top hospitals in America. In 2007, they saved these facilities and their patients in excess of $100 million dollars in supply expenses and diverted 3.4 million pounds from community landfills (an estimated $1.6 million in waste savings).",NA,USA,AZ,Phoenix,Phoenix,NA,NA,0,0,NA,NA,0,0,NA,NA,0,2,djdiaz,2009-12-01T22:09:26Z,2009-12-01T22:09:26Z,525000000
c:36739,Company,36739,NA,Nomadigo,nomadigo,/company/nomadigo,consulting,acquired,NA,NA,nomadigo.com,http://www.nomadigo.com,nomadigo,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8264/68264v2-max-250x250.png,167,87,NA,Strategic Business Development Marketing,"Business Acceleration â from Strategy to Implementation

Nomadigo provides first-class business-critical consultation and execution. 

Assisting start-up companies to realize their true potential quickly, efficiently and with maximum results, Nomadigo assists companies in the areas of strategy, finance, branding, marketing, business development and even, tech scouting.  

Providing company management with vital business know-how in industries including: Internet, Telecom, Mobile, Enterprise and Consumer, Nomadigo empowers its clients to both plan and structure their businesses, while still playing an active role in the delivery of quantifiable results. 

Success-Based Results
The Nomadigo team of experts measures its success by way of its clientâs financial results. With compensation tied to success, the Nomadigo team works closely with each client to systematically improve business performance, drive shareholder value and consequently, create a competitive, sustainable advantage. 

A Passion for Business
Both dedicated and passionate about its clientâs businesses, the Nomadigo team of experts knows inherently just what it takes to drive each business from start-up to successful business entity, delivering results â fast.

Every Solution for First Class Execution
With a seasoned team of native European, American & Asian consultants, Nomadigo clients are up and running from day one.  Providing professionally crafted and tailored marketing materials individually designed to penetrate the global marketplace via channels, resellers and/or OEMâs, Nomadigo is simply the most professional yet, cost-effective way to grow a business, in record time.

Nomadigo. Business Acceleration â from Strategy to Implementation

","internet, telecom, mobile, enterprise-and-consumer",NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,2009-12-02T10:50:07Z,2009-12-02T19:31:39Z,26250000
c:36798,Company,36798,NA,AMR Research,amr research,/company/amr-research,other,acquired,1986-01-01,NA,amrresearch.com,http://www.amrresearch.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8390/68390v1-max-250x250.png,250,55,NA,NA,"AMR Research, Inc. is a research and advisory firm focused on the global supply chain and its supporting technologies. The firm focuses its research in automotive, aerospace and defense, industrial, consumer products, life sciences, retail, high-tech, and chemical and process sectors. It conducts research on most pressing business process and technology issues faced by supply chain executives. The firm provides enterprise application strategies, industry value chain strategies, retail strategies, and sustainability strategies. It offers primary research-based solutions, recommendations, published reports and case studies, one on one discussion with analyst team, and expert led peer networking conversations. It also provides market intelligence, custom research and consulting services. The firm caters to supply chain, retail, and IT executives. AMR Research, Inc. was founded in 1986 and is based in Boston, Massachusetts.",NA,USA,MA,Boston,Boston,NA,NA,0,0,NA,NA,0,0,1998-04-01,1998-04-01,1,6,arun,2009-12-03T03:36:01Z,2009-12-03T03:36:01Z,64000000
c:3686,Company,3686,NA,Game Trust,game trust,/company/game-trust,software,acquired,2002-01-01,NA,gametrust.com,http://gametrust.com,Game_Trust,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0025/0650/250650v1-max-250x250.png,382,152,NA,commerce applications,"Game Trust, Inc. provides infrastructure for community and commerce applications in online games and entertainment. The company develops Game Frame, a platform for online casual games and entertainment designed to support audience of the online casual game playing market. Its Game Frame platform is licensed by Web site operators and game developers to provide users with online entertainment experience, as well as to integrate community features and commerce capabilities in new or existing titles. The company has operations in the United States and Europe. It serves game distributors and developers. 

The company was founded in 2002 and is headquartered in New York, New York. As of October 1, 2007, Game Trust, Inc. operates as a subsidiary of RealNetworks, Inc.",NA,USA,NY,New York,New York,NA,NA,0,0,2005-06-01,2005-11-15,2,9000000,2009-10-01,2009-10-01,1,3,NA,2008-03-28T13:31:36Z,2013-04-11T11:49:16Z,20000000
c:36882,Company,36882,NA,Movetis,movetis,/company/movetis,biotech,acquired,2006-01-01,NA,movetis.com,http://www.movetis.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8511/68511v1-max-250x250.png,213,81,NA,Pharmaceutical Developer,"Movetis NV, a pharmaceutical company, focuses on the discovery, development, and commercialization of drugs for the treatment of diseases in the gastrointestinal (GI) area. Its products address GI disorders, such as severe chronic constipation, ascites, paediatric reflux, as well as severe forms of GI motility disorders, including refractory gastro-oesophageal reflux disease. The companyâs lead product, Resolor, is used for the symptomatic treatment of chronic constipation in women. Resolor is also tested for chronic constipation in males and children, as well as opioid-induced constipation and post operative ileus. Its products also include M0002, which is in Phase II trials to treat ascites, an accumulation of fluid caused by liver malfunction; and M0003 that is entering Phase II development for symptomatic treatment of heartburn and regurgitation in patientâs refractory to PPIs, and pediatric reflux. In addition, the company also has two prioritized compounds out of its preclinical portfolio, M0014 and M0012, and two compound libraries. It has partnership agreements with the universities of Ghent, Leuven, and Rotterdam. The company was founded in 2006 and is headquartered in Turnhout, Belgium.",NA,BEL,NA,Turnhout,Turnhout,NA,NA,0,0,2007-01-08,2009-12-03,2,191229400,NA,NA,0,3,arun,2009-12-04T01:59:48Z,2009-12-04T21:40:18Z,565000000
c:36935,Company,36935,NA,Numonyx,numonyx,/company/numonyx,semiconductor,acquired,2008-03-01,NA,numonyx.com,http://www.numonyx.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8663/68663v1-max-250x250.png,190,57,NA,Memory Semiconductors,"Numonyx is an independent semiconductor company that creates non-volatile memory design for consumer and industrial devices. With assets and expertise from STMicroelectronics and Intel, Numonyx was funded by global equity firm Francisco Partners in March 2008.","memory, flash-memory, semiconductor, intel, stmicroelectronics, francisco-partners",CHE,NA,Amsterdam - Rolle Branch,Amsterdam - Rolle Branch,NA,NA,0,0,2008-03-31,2008-03-31,1,150000000,2008-03-01,2008-03-31,2,3,gene,2009-12-04T22:36:33Z,2009-12-10T19:38:31Z,1270000000
c:36936,Company,36936,NA,Genesis Networks,genesis networks,/company/genesis-networks,network_hosting,acquired,2002-01-01,NA,gen-networks.com,http://www.gen-networks.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8591/68591v1-max-250x250.png,197,80,NA,Video Transmission Services,"As the first company ever to offer guaranteed Quality of Service (QoS) parameters for Video over Internet Protocol (IP) technology, Genesis Networks, as our name connotes, has always been dedicated to firsts. Since launching our innovative network services in January 2003, weâve provided next generation, end-to-end video transmission solutions to many of the worldâs Tier 1 broadcasters ever since.

Today, Genesis Networks provides broadcasters, cable networks, production companies and corporations with extremely high-quality customized global video transmission services that are reliable, flexible and affordable. With over 200 locations worldwide, and growing, the Genesis Networks platform offers many advantages for a broad variety of applications. The companyâs Network Operations Center in Manhattan maintains the health and standards of the global network, while the Genesis Networks proprietary software system, IRIS, gives clients network monitoring, scheduling and control capabilities remotely and in real-time.",NA,USA,NY,New York,New York,NA,NA,0,0,2006-09-26,2010-05-06,10,22165091,NA,NA,0,4,daniel,2009-12-04T22:48:14Z,2010-03-12T04:30:17Z,27000000
c:36948,Company,36948,NA,Turnpike Global Technologies,turnpike global technologies,/company/turnpike-global-technologies,software,acquired,1998-01-01,NA,turnpikeglobal.com,http://www.turnpikeglobal.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8605/68605v1-max-250x250.png,1018,570,NA,NA,"Turnpike Global Technologies L.L.C. provides logistics intelligence solutions to transportation companies. Its products and services include RouteTracker, a Web based GPS and engine diagnostic reporting suite that includes hard brake events, speed, idling, odometer readings, fault codes, power take off, and fuel efficiency; Hours of Service application, which automatically changes duty status based on vehicle movement; and TurnpikeDirect, an Internet-based system that provides a fuel and mileage tax solution. The company was founded in 1998 and is based in Buffalo, New York with additional offices in San Francisco, California; and Oakville, Canada.",NA,USA,NY,Buffalo,Buffalo,NA,NA,0,0,NA,NA,0,0,2002-11-01,2002-11-01,1,2,arun,2009-12-05T02:55:02Z,2009-12-05T02:55:02Z,20000000
c:37002,Company,37002,NA,TrainSignal,trainsignal,/company/train-signal,software,acquired,2002-08-01,NA,trainsignal.com,http://www.TrainSignal.com,TrainSignal,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8720/68720v2-max-250x250.png,897,188,NA,Computer Training Software,"Train Signal produces and markets computer training videos/software in subjects like Microsoft, Cisco, CompTIA and VMware. 

Named to Inc. 5000 list of fastest growing private companies in 2008 and 2009.","microsoft, vmware, comptia, cisco, computer-training, training, learning, e-learning",USA,IL,Schaumburg,Chicago,NA,NA,0,0,NA,NA,0,0,2009-01-01,2012-01-01,2,4,NA,2009-12-06T22:22:58Z,2013-08-06T13:27:42Z,23600000
c:37096,Company,37096,NA,Tech for Less,tech for less,/company/tech-for-less,hardware,acquired,NA,NA,techforless.com,http://www.techforless.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8839/68839v1-max-250x250.png,173,35,NA,NA,"Colorado Springs-based Tech for Less buys returned and surplus technology products from retailers, distributors and manufacturers, tests and repairs it, and re-sells it on its proprietary website and other channels.",NA,USA,CO,Colorado Springs,Colorado Springs,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,arun,2009-12-08T06:36:02Z,2009-12-08T06:36:02Z,30000000
c:37110,Company,37110,NA,NuBB,nubb,/company/nubb,games_video,acquired,NA,NA,sports.nubb.com,http://sports.nubb.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8860/68860v1-max-250x250.png,152,42,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,arun,2009-12-08T10:15:32Z,2009-12-08T10:15:32Z,27600000
c:37174,Company,37174,NA,Xenos,xenos,/company/xenos,enterprise,acquired,NA,NA,xenos.com,http://www.xenos.com,Xenos_Group,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8947/68947v1-max-250x250.png,175,59,NA,Supply Chain Software,"Xenos is the market-leading provider of high-performance software solutions that deliver a superior Return on Informationâ¢ by Streamlining Enterprise Information Supply Chainsâ¢. The companyâs solutions, based on the scalable Xenos Enterprise Serverâ¢ and its components, process, extract, transform, repurpose and personalize high volumes of data and documents for storage, real-time access, ePresentment, printing and delivery in numerous formats across multiple channels. 

The value of information to an organization is a function of its accessibility and reusability relative to the cost of acquiring and maintaining it. By readily repurposing, integrating with and extending the business value of existing technology infrastructure and business applications, Xenos solutions empower organizations to adapt to changing market demands. They also improve operational efficiency, enhance business processes, reduce risk for compliance management and increase employee productivity with lowered total cost of ownership both for the enterprise and for its customers.","enterprise, supply-chain",CAN,NA,"Richmond Hill, Ontario",Richmond Hill,2007-03-27,2007-03-27,1,1,NA,NA,0,0,NA,NA,0,0,sophia,2009-12-09T01:09:53Z,2009-12-09T01:10:22Z,35500000
c:37215,Company,37215,NA,Dashwire,dashwire,/company/dashwire,mobile,acquired,2006-08-11,NA,dashwire.com,http://www.dashwire.com,dashwire,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9021/69021v1-max-250x250.jpg,199,78,NA,Mobile Web Services,"Dashwire offers the industry leading mobile-web connected services platform for mobile operators, device makers and retailers to seamlessly deliver a new generation of real-time consumer, social and device management software services on open mobile phones. Today the company supports BlackBerry, S60 and Windows Mobile, which represent approximately 75% of the smartphones being sold in the market. Android support is scheduled for Q1 2010.",NA,USA,WA,Seattle,Seattle,NA,NA,0,0,2009-01-31,2010-12-28,3,5056559,2010-01-01,2011-08-05,2,10,timircha,2009-12-09T13:41:45Z,2011-11-17T18:31:18Z,18500000
c:37235,Company,37235,NA,Vivid Logic,vivid logic,/company/vivid-logic,games_video,acquired,1999-12-01,NA,vividlogic.com,http://www.vividlogic.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9077/69077v1-max-250x250.jpg,168,70,NA,Digital Entertainment Software,"VividLogic is the world's leading provider of Home Entertainment infrastructure and applications for HDTV and HD STB. The companyâs tru2wayâ¢ software for HDTV and Cable STB has been licensed by premium CE and STB manufacturers. VividLogicâs FireBus IEEE 1394 networking software runs in over 60% of high end HDTV and over 50% of HD STB in the US.

VividLogic software infrastructure is also deployed in the US, Japanese and Korean HDTV and STB, VividLogic has licensed its ATSC, UDC and tru2wayâ¢ software infrastructure to Leading CE and STB companies.",NA,USA,CA,Fremont,SF Bay,NA,NA,0,0,2005-11-17,2009-12-03,2,5999997,NA,NA,0,1,daniel,2009-12-09T19:03:13Z,2010-03-11T12:07:09Z,12000000
c:37270,Company,37270,NA,Cogent Energy,cogent energy,/company/cogent-energy,other,acquired,NA,NA,cogentenergy.com,http://cogentenergy.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9110/69110v1-max-250x250.jpg,336,81,NA,NA,"Cogent Energy is one of Californiaâs leading energy engineering and commissioning firms. They provide energy consulting, commissioning, retrocommissioning, and design solutions to institutional, commercial, industrial, and utility clients. There mission is to become the trusted energy partner of our clients. They are flexible in our approach, and work closely with our clients to understand their unique objectives and needs. They have the talent, experience, capabilities, and resources to identify innovative solutions, develop them in an efficient manner, and deliver projects that result in efficient, comfortable, and maintainable facilities, while benefiting the environment through the reduction of greenhouse gases",NA,USA,CA,Concord,SF Bay,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,arun,2009-12-10T03:26:40Z,2009-12-10T03:26:40Z,3000000
c:37329,Company,37329,NA,Sanyo,sanyo,/company/sanyo,hardware,acquired,NA,NA,sanyo.com,http://www.sanyo.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9217/69217v1-max-250x250.png,138,49,NA,Electronic Devices,"SANYO Electric Group, by developing unique technologies and offering excellent products and sincere services, seeks to become a corporation that is loved and trusted by people around the world. The Group seeks to become"" as indispensable as the Sun"" for the people of the world.",NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,2,djdiaz,2009-12-10T22:22:08Z,2009-12-10T22:22:08Z,4600000000
c:37330,Company,37330,NA,Internet.com,internet,/company/internet-com,web,acquired,NA,NA,internet.com,http://www.internet.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9219/69219v1-max-250x250.png,300,59,NA,Tech Content Network,"The Internet.com Network is an online network of  many highly acclaimed sites in the technology publishing business. Their  200 journalists, analysts and editors produce award winning and actionable information around the clock and from around the world. Their sites are organized into five channels to enable marketers to reach targeted audience segments easily and efficiently.

The Internet.com Network is organized into five content channels â Developer, Internet News, IT, Personal Technology and Small Business. These channels combine to deliver more than 15 million unique visitors to our network of technology-specific Web sites, e-mail newsletters, announcement lists, webcasts and e-mail discussion lists.

Internet.com was a product of [WebMediaBrands](/company/webmediabrands) until its sale for $18M to [QuinStreet](/company/quinstreet).","internet, tech-professionals, content-portal",NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,1997-02-01,1997-02-01,1,3,sophia,2009-12-10T22:44:51Z,2009-12-10T22:50:38Z,18000000
c:37426,Company,37426,NA,Notify Technology,notify technology,/company/notify-technology,mobile,acquired,1994-08-01,NA,notifycorp.com,http://www.notifycorp.com,NotifyMDM,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9378/69378v1-max-250x250.jpg,150,46,NA,Wireless Enterprise Email Synchonization,"Notifyâs wireless solutions and services provide secure synchronized email and PIM access and management to any size organization or business on a variety of wireless device platforms and networks.  It provides real time wireless synchronization of email, calendar, contacts and tasks, supporting any BlackBerry, Palm, and Windows Mobile Wireless device on various domestic cellular voice and data networks.",NA,USA,CA,San Jose,SF Bay,NA,NA,0,0,2009-12-11,2009-12-11,1,248502,2001-01-01,2001-01-01,1,4,daniel,2009-12-11T21:36:14Z,2010-03-07T13:39:39Z,5000000
c:37443,Company,37443,NA,PlanetWeb,planetweb,/company/planetweb,software,acquired,1996-01-01,NA,planetweb.com,http://www.planetweb.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/9406/69406v1-max-250x250.jpg,203,41,NA,NA,"PlanetWeb, Inc. is a developer of the PlanetWeb Browser, a Web browser and integrated e-mail application designed for use on Internet appliances such as video game systems, television videophones, DVD players, television set-top boxes, and Internet-enabled televisions. The company was founded in 1996 and is based in Redwood Shores, California.",NA,USA,CA,Redwood Shores,SF Bay,NA,NA,0,0,NA,NA,0,0,1999-12-01,1999-12-01,1,4,arun,2009-12-12T02:08:15Z,2009-12-12T02:08:15Z,1900000
c:37547,Company,37547,NA,Matrikon,matrikon,/company/matrikon,NA,acquired,NA,NA,matrikon.com,http://www.matrikon.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/3161/93161v1-max-250x250.jpg,142,67,NA,NA,Matrikon transforms analysis into action. Their industrial intelligence solutions turn your production data into the knowledge you need to anticipate problems and take corrective action or to find opportunities for optimizing production to meet your operating objectives.,NA,CAN,NA,Edmonton,Edmonton,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,rcheramy,2009-12-14T09:21:16Z,2010-07-13T09:16:00Z,142000000
c:37587,Company,37587,NA,Solar Silicon Resource Group,solar silicon resource group,/company/solar-silicon-resource-group,NA,acquired,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,arun,2009-12-14T12:37:37Z,2009-12-14T12:37:37Z,307000000
