company_id,normalized_name,category_code,status,logo_width,logo_height,country_code,city,investment_rounds,invested_companies,funding_rounds,funding_total_usd,milestones,relationships,aquisition_price_amount,top25pct,top50pct,istop25,istop26_50
c:28257,ufindus,advertising,acquired,225,101,GBR,Lancaster,0,0,0,0,0,0,39550000,0,0,0,0
c:28262,kenet,semiconductor,acquired,0,0,USA,Woburn,0,0,0,0,1,5,35600000,67,0,1,0
c:28266,instranet,enterprise,acquired,148,57,USA,Chicago,0,0,0,0,0,1,31500000,0,0,0,0
c:28272,semicoa,semiconductor,acquired,454,53,USA,Costa Mesa,0,0,0,0,0,0,27860000,0,0,0,0
c:28303,maaguzi,software,acquired,128,92,USA,Indianapolis,0,0,0,0,0,0,11000000,0,0,0,0
c:283073,catherine price acupuncture,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,1,0,0,0,0
c:283148,network instruments,network_hosting,acquired,208,87,USA,Minnetonka,0,0,0,0,0,5,200000000,100,0,1,0
c:28333,neolane,software,acquired,187,61,FRA,Arcueil,0,0,2,33580000,1,3,600000000,0,0,0,0
c:28335,centillium communications,semiconductor,acquired,300,60,USA,Fremont,0,0,0,0,1,12,24750000,18,0,1,0
c:28337,documental solutions,software,acquired,0,0,USA,Falls Church,0,0,0,0,0,0,24500000,0,0,0,0
c:28342,janes information group,software,acquired,218,38,GBR,Coulsdon,0,0,0,0,0,2,183500000,0,0,0,0
c:283482,servers,software,acquired,335,50,unknown,unknown,0,0,0,0,0,0,300000,0,0,0,0
c:283526,opusmarkets consultants,consulting,acquired,153,100,USA,Lincolnshire,0,0,0,0,0,3,75000000,0,0,0,0
c:28358,varian,enterprise,acquired,86,71,USA,Palo Alto,0,0,0,0,2,8,1500000000,0,12,0,1
c:28361,intellikine,biotech,acquired,234,46,USA,La Jolla,0,0,3,85000000,1,2,310000000,50,0,1,0
c:283636,alaric systems,software,acquired,196,69,GBR,London,0,0,0,0,0,2,84000000,0,0,0,0
c:283645,classic graphics,advertising,acquired,181,87,USA,Charlotte,0,0,0,0,0,2,280000000,0,0,0,0
c:28375,shantha biotechnics,biotech,acquired,429,69,IND,Hyderabad,0,0,0,0,0,0,770000000,0,0,0,0
c:28378,medarex,biotech,acquired,312,119,USA,Princeton,0,0,0,0,0,2,2100000000,0,0,0,0
c:283813,multi holding,education,acquired,182,121,BRA,Jd. Chapadão - Campinas (SP),0,0,0,0,0,1,721000000,0,0,0,0
c:28384,ebix health,software,acquired,167,52,USA,Pittsburgh,0,0,0,0,0,3,23870000,0,0,0,0
c:28386,crossflo systems,software,acquired,0,0,USA,San Diego,0,0,0,0,0,2,21650000,0,0,0,0
c:284073,energy systems,cleantech,acquired,172,70,USA,Omaha,0,0,0,0,0,3,120000000,0,0,0,0
c:28413,securify,hardware,acquired,156,62,USA,Santa Clara,0,0,0,0,1,7,20000000,20,0,1,0
c:28414,wisor telecom,software,acquired,0,0,USA,Gaithersburg,0,0,0,0,1,3,18000000,33,0,1,0
c:28416,micro design services,software,acquired,0,0,USA,Parsippany,0,0,0,0,0,2,17760000,0,0,0,0
c:28418,general software,software,acquired,0,0,USA,Bellevue,0,0,0,0,1,3,16050000,0,100,0,1
c:28420,blue lane technologies,public_relations,acquired,132,34,USA,Cupertino,0,0,1,13400000,1,4,15000000,50,0,1,0
c:284314,az electronic,manufacturing,acquired,238,80,USA,Branchburg,0,0,0,0,0,3,2600000000,0,0,0,0
c:284341,emediate,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,10000000,0,0,0,0
c:28482,redwood systems,cleantech,acquired,377,68,USA,Fremont,0,0,4,34250000,2,14,60000000,38,12,1,1
c:28489,cp secure,public_relations,acquired,0,0,USA,Cupertino,0,0,0,0,0,3,17500000,0,0,0,0
c:28491,amv holding,software,acquired,0,0,GBR,Marlow,0,0,0,0,0,2,20290000,0,0,0,0
c:28494,vebnet holdings,software,acquired,635,85,GBR,Edinburgh,0,0,0,0,0,2,44040000,0,0,0,0
c:28497,ps golive,software,acquired,0,0,USA,North Palm Beach,0,0,0,0,0,1,72700000,0,0,0,0
c:28499,ncipher,software,acquired,550,121,GBR,Cambridge,0,0,0,0,1,6,104210000,33,0,1,0
c:28501,gl trade,software,acquired,200,200,FRA,Paris,0,0,0,0,0,0,480400000,0,0,0,0
c:28502,liberty surf group,software,acquired,200,60,FRA,Paris,0,0,0,0,0,1,266000000,0,0,0,0
c:28502,liberty surf group,software,acquired,200,60,FRA,Paris,0,0,0,0,0,1,1136700000,0,0,0,0
c:285024,dealguru,ecommerce,acquired,150,42,SGP,Singapore,1,1,0,0,0,0,34000000,0,0,0,0
c:285065,constitution medical investors,biotech,acquired,250,250,USA,Boston,0,0,3,48350000,1,3,220000000,0,0,0,0
c:285335,pga electronic,manufacturing,acquired,156,151,FRA,MONTIERCHAUME,0,0,0,0,0,0,31200000,0,0,0,0
c:285337,earthbound,hospitality,acquired,137,103,USA,San Juan Bautista,0,0,0,0,0,1,600000000,0,0,0,0
c:285385,us foods,unknown,acquired,144,127,USA,Rosemont,0,0,0,0,0,5,3500000000,0,0,0,0
c:285399,bancshares,finance,acquired,0,0,USA,Houston,0,0,0,0,0,0,23000000,0,0,0,0
c:28560,clearlobby,public_relations,acquired,0,0,USA,unknown,0,0,0,0,0,1,250000,0,0,0,0
c:285601,stream as,hardware,acquired,281,64,DEU,Bad Vilbel,0,0,0,0,0,3,260000000,0,0,0,0
c:285603,flangefitt stainless,other,acquired,244,149,GBR,"Warrington, Cheshire",0,0,0,0,0,0,28000000,0,0,0,0
c:28562,city24 7,public_relations,acquired,232,74,USA,New York,0,0,0,0,0,0,750000,0,0,0,0
c:28564,nci mobility,software,acquired,0,0,USA,Chicago,0,0,0,0,0,2,773000,0,0,0,0
c:28589,congressional quarterly,web,acquired,414,68,unknown,unknown,0,0,0,0,0,0,100000000,0,0,0,0
c:285961,motorweb,local,acquired,301,78,NCL,Takapuna     Auckland,0,0,0,0,0,0,16140150,0,0,0,0
c:285969,uns energy,cleantech,acquired,983,767,USA,Tucson,0,0,0,0,0,0,2500000000,0,0,0,0
c:285995,cangene,biotech,acquired,162,47,USA,Baltimore,0,0,0,0,0,0,222000000,0,0,0,0
c:286176,hagelin,hospitality,acquired,333,72,USA,Branchburg,0,0,0,0,0,1,52400000,0,0,0,0
c:28618,financial computer support,software,acquired,0,0,USA,Oakland,0,0,0,0,0,1,4930000,0,0,0,0
c:28619,blueridge solutions,software,acquired,0,0,USA,Phoenix,0,0,0,0,0,2,5150000,0,0,0,0
c:28623,indigio group,software,acquired,0,0,USA,Denver,0,0,0,0,1,1,6090000,0,0,0,0
c:28626,diamondware,software,acquired,431,120,USA,Mesa,0,0,0,0,0,0,8000000,0,0,0,0
c:28633,ghana telecommunications,public_relations,acquired,138,101,GHA,Accra,0,0,0,0,0,1,900000000,0,0,0,0
c:28655,neteffect,public_relations,acquired,0,0,USA,Austin,0,0,1,25000000,1,7,8000000,40,0,1,0
c:28656,interface control systems,software,acquired,0,0,USA,Indialantic,0,0,0,0,0,0,8100000,0,0,0,0
c:28664,digital instructor,software,acquired,200,101,USA,Boulder,0,0,0,0,0,1,8240000,0,0,0,0
c:28668,protexx,software,acquired,92,59,unknown,unknown,0,0,0,0,0,0,9330000,0,0,0,0
c:28670,school information systems,software,acquired,102,106,USA,St. Louis,0,0,0,0,0,0,11030000,0,0,0,0
c:28671,prescient applied intelligence,software,acquired,0,0,USA,West Chester,0,0,0,0,0,2,11310000,0,0,0,0
c:28674,enterpulse,software,acquired,229,125,USA,Decatur,0,0,0,0,1,8,12000000,20,20,1,1
c:28676,conversational computing,software,acquired,300,170,USA,Redmond,0,0,0,0,0,2,4200000,0,0,0,0
c:28679,midpoint cc,software,acquired,278,47,USA,Cape Coral,0,0,0,0,0,0,3600000,0,0,0,0
c:28680,emotion,software,acquired,0,0,USA,San Francisco,0,0,0,0,2,5,3600000,100,0,1,0
c:28708,moniker,network_hosting,acquired,181,69,USA,Pompano Beach,0,0,0,0,1,0,65000000,0,0,0,0
c:28711,trolltech,network_hosting,acquired,310,44,unknown,unknown,0,0,0,0,1,2,153000000,0,0,0,0
c:28712,gsi commerce,enterprise,acquired,300,95,USA,King of Prussia,0,0,0,0,3,20,2400000000,61,6,1,1
c:28758,version3,software,acquired,520,150,USA,Columbia,0,0,0,0,0,1,2220000,0,0,0,0
c:28768,lockdown networks,public_relations,acquired,185,72,USA,Seattle,0,0,2,8600000,1,6,2000000,0,67,0,1
c:28770,questys solutions,software,acquired,370,90,USA,Santa Ana,0,0,0,0,0,0,1960000,0,0,0,0
c:28793,people media,web,acquired,261,92,USA,Chandler,0,0,0,0,1,6,80000000,0,0,0,0
c:2880,rutube,web,acquired,232,232,RUS,Moscow,0,0,0,0,4,17,15000000,0,0,0,0
c:28847,new york commerce group,software,acquired,0,0,USA,New York,0,0,0,0,0,0,270000,0,0,0,0
c:28850,radiopilot,software,acquired,0,0,USA,unknown,0,0,0,0,0,0,495000,0,0,0,0
c:28858,sharepoint hosting,network_hosting,acquired,355,53,unknown,unknown,0,0,0,0,0,0,1250000,0,0,0,0
c:28860,periculum services group,software,acquired,561,101,USA,Portland,0,0,0,0,0,0,1400000,0,0,0,0
c:28870,luxmovera,software,acquired,270,56,USA,Somerset,0,0,0,0,0,1,1500000,0,0,0,0
c:28872,intelligent gadgets,software,acquired,402,115,USA,Dana Point,0,0,0,0,0,1,1600000,0,0,0,0
c:28877,idayo investor,software,acquired,207,93,USA,West Palm Beach,0,0,0,0,0,0,2800000,0,0,0,0
c:28879,aonex technologies,hardware,acquired,0,0,USA,Pasadena,0,0,0,0,0,2,8320000,100,0,1,0
c:2889,footnote,web,acquired,486,176,USA,Lindon,0,0,2,10000000,2,4,28000000,0,0,0,0
c:28896,val u tech,hardware,acquired,0,0,USA,Victor,0,0,0,0,0,2,10180000,0,0,0,0
c:28898,smp data communications,hardware,acquired,353,132,USA,Swannanoa,0,0,0,0,0,3,11800000,0,0,0,0
c:28900,mts nano instruments,hardware,acquired,0,0,USA,Oak Ridge,0,0,0,0,0,2,11900000,0,0,0,0
c:28901,apollo gate operators,hardware,acquired,225,225,USA,San Antonio,0,0,0,0,0,2,13000000,0,0,0,0
c:28904,threesf,software,acquired,0,0,USA,San Francisco,0,0,0,0,0,0,15000000,0,0,0,0
c:28907,lender processing services,software,acquired,222,136,USA,Jacksonville,0,0,0,0,0,2,2900000000,0,0,0,0
c:2902,vovici,enterprise,acquired,105,27,USA,Dulles,0,0,3,16300000,0,8,56500000,25,0,1,0
c:29075,yournight,software,acquired,1200,1200,USA,Saint Petersburg,0,0,0,0,2,1,1250000,0,0,0,0
c:29088,indiewire,software,acquired,303,85,USA,Brooklyn,0,0,0,0,1,3,1000000,100,0,1,0
c:29089,enterprise consulting services,software,acquired,0,0,USA,Crescent City,0,0,0,0,1,1,1000000,0,0,0,0
c:29093,asic architect,semiconductor,acquired,160,70,USA,Santa Clara,0,0,0,0,0,1,1500000,0,0,0,0
c:29210,ipek spezial tv,cleantech,acquired,247,98,AUT,Sulzberg,0,0,0,0,0,0,42380000,0,0,0,0
c:29234,synergy financial systems,software,acquired,409,80,GBR,London,0,0,0,0,0,0,6230000,0,0,0,0
c:29237,e insurance services,enterprise,acquired,170,74,GBR,Bristol,0,0,0,0,0,0,7100000,0,0,0,0
c:29249,cybercom group uk,ecommerce,acquired,0,0,GBR,London,0,0,0,0,0,0,10640000,0,0,0,0
c:29253,absolute intuistic,software,acquired,101,58,GBR,Richmond,0,0,0,0,0,0,19430000,0,0,0,0
c:29256,tenfore systems,software,acquired,0,0,GBR,London,0,0,0,0,0,0,20820000,0,0,0,0
c:29307,coexis,software,acquired,0,0,GBR,Rickmansworth,0,0,0,0,0,0,34670000,0,0,0,0
c:29309,united domains,enterprise,acquired,300,60,DEU,Starnberg,0,0,0,0,0,0,45340000,0,0,0,0
c:29313,wer liefert was,enterprise,acquired,155,105,DEU,Hamburg,0,0,0,0,0,0,66480000,0,0,0,0
c:29326,hpi group,software,acquired,150,112,GBR,Salisbury,1,1,0,0,0,0,150000000,0,0,0,0
c:29335,relativity technologies,software,acquired,0,0,USA,Raleigh,0,0,1,1000000,1,2,9700000,0,50,0,1
c:29336,synapsis technology,consulting,acquired,141,53,USA,Spring House,0,0,0,0,0,1,10000000,100,0,1,0
c:29338,genesys software systems,enterprise,acquired,188,81,USA,Methuen,0,0,0,0,1,0,10480000,0,0,0,0
c:29357,envox group,public_relations,acquired,94,84,USA,Phoenix,0,0,1,5280000,1,4,14000000,0,0,0,0
c:29360,vanco direct usa,public_relations,acquired,0,0,USA,Chicago,0,0,0,0,0,0,15230000,0,0,0,0
c:29361,ubiquisys,mobile,acquired,220,89,GBR,Swindon,0,0,6,81000000,2,8,310000000,43,0,1,0
c:29412,optiinvoice digital technology,software,acquired,314,73,SWE,Johanneshov,0,0,0,0,0,0,16220000,0,0,0,0
c:29416,w w communications,hardware,acquired,0,0,USA,Santa Clara,0,0,1,1200000,1,2,19300000,0,0,0,0
c:29427,practice management,software,acquired,126,64,USA,Hunt Valley,0,0,0,0,0,0,22010000,0,0,0,0
c:29431,cyence international,software,acquired,0,0,USA,BIRMINGHAM,0,0,0,0,0,0,31080000,0,0,0,0
c:29450,algor,software,acquired,170,41,USA,Pittsburgh,0,0,0,0,0,0,34000000,0,0,0,0
c:29451,managed objects,software,acquired,0,0,USA,Waltham,0,0,1,7000000,1,1,45000000,0,0,0,0
c:29465,infonox,enterprise,acquired,174,50,USA,Sunnyvale,0,0,0,0,1,2,50000000,0,0,0,0
c:29469,ruleburst holdings,software,acquired,0,0,AUS,chatswood,0,0,0,0,0,0,150000000,0,0,0,0
c:29473,mbalance,software,acquired,0,0,ANT,Amsterdam,0,0,0,0,0,0,60060000,0,0,0,0
c:29477,searchamerica,enterprise,acquired,209,51,USA,Maple Grove,0,0,0,0,0,0,90000000,0,0,0,0
c:2953,kapow software,software,acquired,300,105,USA,Palo Alto,0,0,3,19743770,1,10,47500000,25,0,1,0
c:29583,evolution robotics,software,acquired,150,71,USA,Pasadena,0,0,1,13880000,2,9,74000000,60,0,1,0
c:2961,pooxi,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,1,5000000,100,0,1,0
c:29618,rockmelt,social,acquired,204,238,USA,Mountain View,0,0,3,39875000,3,6,65000000,17,0,1,0
c:2964,the feedroom,public_relations,acquired,207,81,USA,New York,0,0,7,69300000,2,4,10000000,0,0,0,0
c:29693,blockbuster,games_video,acquired,400,245,USA,Denver,0,0,0,0,2,9,228000000,22,11,1,1
c:29725,redstone software,software,acquired,0,0,USA,Boulder,0,0,0,0,1,1,1800000,0,0,0,0
c:29750,artselect,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,1630000,0,0,0,0
c:29786,vapps,unknown,acquired,0,0,USA,Hoboken,0,0,1,2500000,0,1,26600000,0,0,0,0
c:29925,skillsoft,web,acquired,128,67,USA,Nashua,0,0,0,0,2,6,1200000000,0,0,0,0
c:30,powerset,search,acquired,231,59,USA,San Francisco,0,0,3,22500000,0,20,100000000,55,36,1,1
c:30046,droidsecurity,security,acquired,895,135,ISR,Tel Aviv,0,0,0,0,1,3,9400000,0,0,0,0
c:30059,divestco usa,software,acquired,93,108,USA,Denver,0,0,0,0,0,1,3000000,0,0,0,0
c:30152,chil semiconductor,semiconductor,acquired,185,67,USA,"El Segundo,",0,0,3,22487000,2,7,75000000,33,0,1,0
c:30281,wisestorm,software,acquired,0,0,unknown,unknown,0,0,0,0,0,0,16780000,0,0,0,0
c:30283,automotive,software,acquired,0,0,unknown,unknown,0,0,0,0,0,1,42000000,0,0,0,0
c:30284,primedia enthusiast media,advertising,acquired,199,26,USA,Los Angeles,0,0,0,0,0,1,1200000000,0,0,0,0
c:30367,appgate network security,software,acquired,143,29,SWE,Gothenburg,0,0,1,3180000,0,3,3560000,0,0,0,0
c:30426,parascript,software,acquired,83,74,USA,Longmont,0,0,0,0,0,3,50100000,0,0,0,0
c:30434,wonderware mobile solutions,software,acquired,205,58,USA,Houston,0,0,0,0,0,2,52000000,0,0,0,0
c:30502,catalyst semiconductor,semiconductor,acquired,0,0,USA,Santa Clara,0,0,0,0,0,6,105410000,25,0,1,0
c:30526,pure networks,network_hosting,acquired,0,0,USA,Seattle,0,0,1,12500000,1,5,120000000,40,60,1,1
c:30527,semequip,semiconductor,acquired,319,91,USA,North Billerica,0,0,1,26000000,0,3,125000000,100,0,1,0
c:30529,captaris,software,acquired,0,0,USA,Bellevue,0,0,0,0,1,3,139150000,0,0,0,0
c:30537,snapin software,software,acquired,0,0,USA,Bellevue,0,0,2,22300000,2,5,204260000,0,100,0,1
c:30551,intervoice,software,acquired,0,0,USA,Dallas,0,0,0,0,1,6,322270000,0,0,0,0
c:30552,q9 networks,software,acquired,142,95,CAN,Toronto,0,0,0,0,1,4,345130000,0,0,0,0
c:30573,eagle test systems,semiconductor,acquired,0,0,USA,Buffalo Grove,0,0,0,0,0,2,361180000,0,0,0,0
c:30575,data transmission network,software,acquired,160,85,USA,Omaha,0,0,0,0,1,2,445000000,0,0,0,0
c:30596,bvr systems,other,acquired,95,40,ISR,Rosh Ha'ayin,0,0,0,0,0,1,34000000,100,0,1,0
c:30628,saf,software,acquired,97,67,CHE,Tagerwilen,0,0,0,0,0,0,100000000,0,0,0,0
c:30635,allworx,public_relations,acquired,199,69,USA,East Rochester,0,0,3,8500000,1,5,25000000,25,0,1,0
c:30644,qp semiconductor,semiconductor,acquired,213,85,USA,Santa Clara,0,0,0,0,0,1,80010000,0,0,0,0
c:30646,netpro computing,software,acquired,0,0,USA,Phoenix,0,0,0,0,1,5,73570000,25,0,1,0
c:30647,pharsight,software,acquired,138,65,USA,Mountain View,0,0,0,0,1,8,55470000,80,20,1,1
c:30648,tripos international,biotech,acquired,141,72,USA,St. Louis,0,0,0,0,1,2,25600000,50,50,1,1
c:30685,bullroarer,mobile,acquired,136,50,AUS,Surry Hills,0,0,0,0,1,0,9000000,0,0,0,0
c:3080,dailystrength,web,acquired,305,60,USA,Los Angeles,0,0,1,5000000,2,7,3125000,50,0,1,0
c:30804,raytheon bbn technologies,network_hosting,acquired,125,54,USA,Cambridge,1,1,3,16000000,3,3,350000000,33,33,1,1
c:3081,revolution health,web,acquired,283,67,USA,Washington,1,1,0,0,2,11,100000000,0,11,0,1
c:30873,surepayroll,enterprise,acquired,300,65,USA,Glenview,0,0,0,0,1,4,115000000,100,0,1,0
c:30919,axordia,biotech,acquired,0,0,GBR,Sheffield,0,0,0,0,0,2,2550000,0,0,0,0
c:30923,warner chilcott,biotech,acquired,199,82,USA,Rockaway,0,0,0,0,0,1,8500000000,0,0,0,0
c:30924,datasynapse,software,acquired,137,41,USA,New York,0,0,0,0,1,19,28000000,33,0,1,0
c:30928,datrix,semiconductor,acquired,179,66,USA,Escondido,0,0,0,0,0,0,2500000,0,0,0,0
c:30954,gittigidiyor,ecommerce,acquired,230,94,TUR,Istanbul,0,0,0,0,3,4,215000000,0,50,0,1
c:30958,inca holdings,ecommerce,acquired,0,0,GBR,Egham,0,0,0,0,0,0,5720000,0,0,0,0
c:30963,xphase pharmaceuticals,biotech,acquired,162,98,CAN,Toronto,0,0,0,0,0,0,310000,0,0,0,0
c:30967,ibis biosciences,biotech,acquired,270,134,USA,Carlsbad,0,0,0,0,0,2,215000000,0,0,0,0
c:30970,solar integrated technologies,cleantech,acquired,216,76,USA,Los Angeles,0,0,0,0,1,2,16300000,0,0,0,0
c:30971,pml microbiologicals,biotech,acquired,0,0,USA,Wilsonville,0,0,0,0,0,2,29600000,0,0,0,0
c:30975,biotech igg,biotech,acquired,0,0,SWE,Lund,0,0,0,0,0,0,215000,0,0,0,0
c:30980,logicvision,semiconductor,acquired,142,85,USA,San Jose,0,0,0,0,1,2,13000000,0,0,0,0
c:30985,megasoft consultants,consulting,acquired,224,200,USA,Herndon,0,0,0,0,0,0,15000000,0,0,0,0
c:3102,various,web,acquired,268,47,USA,Boca Raton,1,1,0,0,1,21,500000000,42,5,1,1
c:31059,acambis,biotech,acquired,276,54,GBR,Cambridge,0,0,0,0,0,5,564960000,0,0,0,0
c:31066,computer pro,public_relations,acquired,306,113,USA,Duluth,0,0,0,0,0,0,7000000,0,0,0,0
c:3107,livedeal,web,acquired,600,600,USA,Las Vegas,0,0,1,4900000,4,3,12000000,67,0,1,0
c:31079,choicevendor,unknown,acquired,207,81,unknown,unknown,0,0,0,0,2,2,4989000,100,0,1,0
c:31100,wuxi apptec,biotech,acquired,221,65,USA,Saint Paul,0,0,1,11000000,0,3,203090000,0,0,0,0
c:31102,cellzdirect,biotech,acquired,186,51,USA,Durham,0,0,0,0,0,1,57000000,0,0,0,0
c:31105,tinygrab,web,acquired,500,495,GBR,Worcester,0,0,0,0,3,5,200000,0,0,0,0
c:31115,lipidviro tech,biotech,acquired,576,265,USA,Salt Lake City,0,0,0,0,0,0,1320000,0,0,0,0
c:31119,sepracor,biotech,acquired,156,43,USA,Marlborough,0,0,0,0,1,6,2600000000,50,0,1,0
c:31121,millennium pharmaceuticals,biotech,acquired,177,61,USA,Cambridge,0,0,0,0,2,62,8689310000,38,7,1,1
c:31176,encysive pharmaceuticals,biotech,acquired,284,177,USA,Houston,0,0,2,88950000,1,3,195000000,0,0,0,0
c:31179,eusa pharma,biotech,acquired,263,58,GBR,Oxford,0,0,4,54200000,0,5,650000000,0,0,0,0
c:31179,eusa pharma,biotech,acquired,263,58,GBR,Oxford,0,0,4,54200000,0,5,22560000,0,0,0,0
c:31180,ercole biotech,biotech,acquired,0,0,USA,unknown,0,0,0,0,0,0,9710000,0,0,0,0
c:31233,noven,biotech,acquired,163,51,USA,Miami,0,0,0,0,0,0,430000000,0,0,0,0
c:31257,protiva biotherapeutics,biotech,acquired,206,60,USA,Seattle,0,0,2,8260000,0,2,32450000,0,0,0,0
c:31259,lifecell,biotech,acquired,244,104,USA,Branchburg,0,0,0,0,1,6,1802940000,25,0,1,0
c:31265,vidus ocular,biotech,acquired,0,0,USA,unknown,0,0,0,0,1,3,1890000,0,0,0,0
c:31278,verenium,biotech,acquired,285,67,USA,Cambridge,0,0,2,97309564,3,7,98300000,75,0,1,0
c:3134,modu,mobile,acquired,214,105,ISR,Kfar-Saba,0,0,3,85000000,3,14,4900000,9,0,1,0
c:31351,biomol international,biotech,acquired,240,99,USA,unknown,0,0,0,0,0,1,23140000,0,0,0,0
c:31353,iomai,biotech,acquired,253,94,USA,Gaithersburg,0,0,0,0,0,4,186460000,0,0,0,0
c:31356,memory pharmaceuticals,biotech,acquired,0,0,USA,Montvale,0,0,2,41000000,0,4,62870000,100,0,1,0
c:31381,omrix biopharmaceuticals,biotech,acquired,181,100,USA,Somerville,0,0,1,4840000,1,5,432740000,67,0,1,0
c:31382,bioagra,biotech,acquired,437,79,USA,Hinesville,0,0,0,0,0,1,500000,0,0,0,0
c:31385,genelabs technologies,biotech,acquired,162,43,USA,Redwood City,0,0,2,17300000,1,14,57000000,21,7,1,1
c:31387,v clip pharmaceuticals,biotech,acquired,0,0,USA,Azusa,0,0,0,0,0,0,241000,0,0,0,0
c:31389,acceptys,biotech,acquired,500,140,USA,Sparta,0,0,0,0,0,2,2820000,0,0,0,0
c:31429,applied biosystems,biotech,acquired,170,41,unknown,unknown,0,0,0,0,1,35,450000000,21,7,1,1
c:31432,agtech products,biotech,acquired,0,0,USA,Waukesha,0,0,0,0,0,2,42000000,0,0,0,0
c:31437,pharmacopeia,biotech,acquired,0,0,USA,Cranbury,0,0,1,7630000,1,7,72510000,60,0,1,0
c:31481,molecular therapeutics,biotech,acquired,253,175,USA,Ann Arbor,0,0,0,0,0,2,12400000,0,0,0,0
c:31559,reliant technologies,biotech,acquired,164,40,USA,Mountain View,0,0,1,15000000,1,9,66200000,12,12,1,1
c:31587,imclone systems,biotech,acquired,150,154,USA,New York,0,0,0,0,1,5,7133620000,0,25,0,1
c:31596,brachysciences,biotech,acquired,176,92,USA,Oxford,0,0,0,0,0,1,21650000,0,0,0,0
c:31597,biocompatibles international,biotech,acquired,270,46,GBR,Weydon Lane,0,0,0,0,1,3,242000000,50,0,1,0
c:31612,kosan biosciences,biotech,acquired,0,0,USA,Hayward,0,0,1,3000000,0,4,338460000,67,33,1,1
c:31614,tercica,biotech,acquired,80,22,USA,Brisbane,0,0,2,83000000,0,11,480300000,25,12,1,1
c:31616,octagen,biotech,acquired,0,0,USA,Penn Valley,0,0,0,0,0,1,36500000,0,0,0,0
c:31617,third wave technologies,biotech,acquired,248,87,USA,Madison,0,0,1,25000000,1,7,567370000,17,0,1,0
c:31618,amnestix,biotech,acquired,247,72,USA,Burlingame,0,0,0,0,0,2,6300000,0,0,0,0
c:3164,serverbeach,network_hosting,acquired,272,64,USA,San Antonio,0,0,0,0,1,3,7500000,0,0,0,0
c:31656,mirus bio,biotech,acquired,373,78,USA,Madison,0,0,0,0,0,2,125000000,0,0,0,0
c:31709,lev pharmaceuticals,biotech,acquired,219,47,USA,New York,0,0,2,41000000,0,4,585890000,0,0,0,0
c:31710,viropharma,biotech,acquired,900,396,USA,Exton,0,0,0,0,0,7,4200000000,50,0,1,0
c:31711,sgx pharmaceuticals,biotech,acquired,0,0,USA,San Diego,0,0,1,25000000,1,9,66200000,22,22,1,1
c:31712,therapeutic peptides,biotech,acquired,148,149,USA,Baton Rouge,0,0,0,0,0,1,2000000,0,0,0,0
c:31715,liposonix,biotech,acquired,221,69,USA,Bothell,0,0,0,0,1,5,300000000,0,0,0,0
c:31754,map pharmaceuticals,biotech,acquired,180,57,USA,Mountain View,0,0,1,50000000,0,1,958000000,100,0,1,0
c:31756,xian jiaoda bao sai bio technology,biotech,acquired,0,0,CHN,Xi'an,0,0,0,0,0,1,2580000,0,0,0,0
c:31758,direvo industrial biotechnology,biotech,acquired,139,37,DEU,Cologne,0,0,3,33247800,0,3,297430000,0,0,0,0
c:31762,aly participacoes,biotech,acquired,0,0,BRA,"Campinas, SP",0,0,0,0,0,0,290000000,0,0,0,0
c:31777,solaicx,cleantech,acquired,293,205,USA,Santa Clara,0,0,2,39441659,0,0,66000000,0,0,0,0
c:3180,krillion,web,acquired,188,50,USA,Mountain View,0,0,1,9150000,2,6,3500000,0,0,0,0
c:31832,avidia,advertising,acquired,0,0,USA,Mountain View,0,0,2,72300000,0,3,380000000,50,0,1,0
c:31840,powerlight,cleantech,acquired,0,0,unknown,unknown,0,0,0,0,0,8,332500000,50,0,1,0
c:31850,aortx,biotech,acquired,0,0,USA,Redwood City,0,0,1,5800000,0,0,9300000,0,0,0,0
c:31866,ahura scientific,other,acquired,260,43,USA,Wilmington,0,0,2,17000000,1,6,145000000,0,0,0,0
c:31871,chengdu rongsheng pharmaceutical,biotech,acquired,0,0,CHN,Chengdu,0,0,0,0,0,1,84000000,0,0,0,0
c:31874,corbett life science,biotech,acquired,0,0,AUS,Sydney,0,0,0,0,1,2,135430000,0,0,0,0
c:31879,olerup ssp,biotech,acquired,0,0,SWE,SaltsjÃ¶baden,0,0,0,0,0,1,36120000,0,0,0,0
c:31888,digital fuel,software,acquired,221,56,USA,San Mateo,0,0,1,5000000,1,6,85000000,0,33,0,1
c:31916,talecris biotherapeutics,biotech,acquired,140,46,USA,Research Triangle Park,0,0,0,0,3,4,3400000000,100,0,1,0
c:31918,diagnotec,biotech,acquired,143,60,CHL,Santiago,0,0,0,0,0,0,3600000,0,0,0,0
c:31921,dako denmark,biotech,acquired,134,55,DNK,Glostrup,0,0,0,0,2,5,2200000000,0,0,0,0
c:31959,innogenetics,biotech,acquired,190,111,BEL,Gent,1,1,1,9560000,1,6,350720000,0,0,0,0
c:31960,solvay pharmaceuticals,biotech,acquired,90,90,MMR,Weesp,0,0,0,0,1,11,6600000000,0,11,0,1
